adress,longitude,latitude,living_area,land_area,supplemental_area,patio,balcony,number_of_rooms,build_year,operating cost,sold_price
"Tullnäsvägen 142, Tullnäs, Piteå",65.41610901983468,21.472251411174277,172.0,1786.0,6.0,0,0,7.0,1984,43 100,3 000 000
"Solklintsvägen 7, Eksjö, Eksjö",57.65412903256505,14.960938745126104,104.0,1008.0,104.0,0,0,6.0,1970,44 516,1 950 000
"Bäckheden 44, None, Hagfors",60.1108146311,13.568396022,72.0,1034.0,72.0,0,0,2.0,1960,33 700,530 000
"Fräkentorp Orrbacken 2, Malmköping, Flens",59.176502873453806,16.600014518804215,120.0,7257.0,None,0,0,3.0,1996,None,2 620 000
"Önnemovägen 16, Pershagen, Södertälje",59.151592,17.65865,140.0,1148.0,58.0,0,0,6.0,1977,31 500,4 600 000
"Strandängsvägen 16, Närsbo, Alingsås",57.85005493574388,12.621242059928813,120.0,1484.0,None,1,0,4.0,1976,13 880,2 750 000
"Ärngisslahyltan 121, Ärngisslahyltan, Nybro",56.7183017909793,15.7434436691729,179.0,3445.0,5.0,0,0,5.0,1974,60 600,2 500 000
"Åsumlundsvägen 1, Helgedal, Kristianstads",56.011795,14.1520033,140.0,597.0,35.0,0,0,6.0,1930,13 300,3 350 000
"Gulsparvsvägen 1, Elund, Köpings",59.5212,16.0154915,117.0,719.0,28.0,0,0,4.0,1970,39 800,2 325 000
"Tollare Parkgränd 2, Tollare, Nacka",59.30422,18.239439,131.0,303.0,None,0,0,5.0,2013,25 700,9 600 000
"Fasanvägen 3, Timmernabben, Mönsterås",56.9708672,16.43085,94.0,1078.0,94.0,0,0,6.0,1973,58 739,2 000 000
"Djuröviksvägen 1B, Djurhamn, Värmdö",59.321106,18.72404,165.0,9602.0,None,0,0,4.0,2009,60 852,16 000 000
"Örnsköldsviksgatan 20, Fältabacken, Helsingborgs",56.0414658,12.7245722,103.0,392.0,111.0,0,0,5.0,1961,36 408,4 200 000
"Lokal 7, None, Enköpings",59.6512375,17.1356888,72.0,None,None,0,0,1.0,None,None,1 499 000
"Stavaröd 101, Tjörnarp, Höörs",56.0308952,13.5922155,93.0,4298.0,None,0,0,4.0,1800,29 800,1 620 000
"Granbo 2169, Bollnäs, Bollnäs",61.2753372,16.49211,40.0,1405.0,None,0,0,None,None,None,175 000
"Lejongapsvägen 26, Friden, Värmdö",59.27849,18.63008,66.0,4826.0,30.0,0,0,3.0,1990,29 700,3 600 000
"De Geersgatan 15, Lesjöfors, Filipstads",59.97367893323585,14.185038524915344,84.0,1317.0,78.0,1,0,6.0,1942,61 300,175 000
"Björnbacken 65, Bergsjön, Göteborgs",57.7508621,12.052268,125.0,239.0,70.0,0,0,5.0,1970,59 290,3 395 000
"Säbyviksvägen 2, Färingsö Sånga, Ekerö",59.3686,17.6495457,196.0,1851.0,98.0,0,0,6.0,1940,52 318,6 200 000
"Aspelundsgatan 4, Gällkvist, Skara",58.37664576476386,13.440189005166413,178.0,1008.0,55.0,0,0,7.0,1939,39 700,2 700 000
"Mejramsvägen 7, Ekhagen, Jönköpings",57.76861,14.22575,140.0,480.0,None,0,0,5.0,2011,32 805,4 800 000
"Vegagatan 15, Vännäs, Vännäs",63.90867803544605,19.75980356380534,95.0,1128.0,91.0,0,0,6.0,1942,48 800,2 725 000
"Krokholmsvägen 12, Ingarö Björkvik, Värmdö",59.2250328,18.52378,146.0,1630.0,27.0,0,0,6.0,1966,41 784,4 995 000
"Vidarstigen 7, Stuvsta, Huddinge",59.25576,17.99075,110.0,1078.0,54.0,0,0,6.0,1957,42 518,6 760 000
"Enbärsvägen 6, Fågelsången, Norrtälje",59.7731,18.71776,198.0,755.0,102.0,0,0,7.0,1973,27 335,6 500 000
"Gropevägen 15, Östervärn, Hässleholms",56.1524,13.7820921,125.0,813.0,60.0,0,0,7.0,1959,36 650,1 815 000
"Ryssängsvägen 2B, Lillån, Örebro",59.31442,15.2376823,102.0,971.0,91.0,0,0,5.0,1948,45 350,3 950 000
"Lokal 9, None, Enköpings",59.6512375,17.1356888,72.0,None,None,0,0,1.0,None,None,1 499 000
"Erik Andersgatan 3 och Erik Andersgatan 7, Grythyttan, Hällefors",59.705150189335704,14.524620549347151,98.0,3393.0,9.0,0,0,4.0,1895,28 800,850 000
"Turistgatan 8, None, Jokkmokks",66.95715,19.81464,97.0,1502.0,56.0,0,0,5.0,1975,38 741,600 000
"Ambrosdalen 20A, Torslanda - Låssby, Göteborgs",57.74532,11.8313713,166.0,657.9,None,0,0,7.0,2008,37 380,6 750 000
"Ekedalsvägen 24, Hässleholm - Ekedal, Hässleholms",56.167614,13.7766275,111.0,877.0,107.0,0,0,6.0,1960,36 111,2 400 000
"Termometergatan 41, Länsmansgården, Göteborgs",57.7344131,11.8871756,135.0,375.0,10.0,0,0,5.0,2017,29 181,5 000 000
"Abrahamsbyvägen 195, Gottröra - Frubol, Norrtälje",59.7941971,18.1243668,None,None,None,0,0,None,None,None,1 050 000
"Romelevägen 30, Djurgården, Kristinehamns",59.2969355606,14.0921004081,98.0,967.0,18.0,0,0,5.0,1930,42 733,2 020 000
"Furuhällsvägen 3, Mölnlycke, Härryda",57.6557912973,12.1250190345,235.0,865.0,24.0,1,1,7.0,1957,56 500,7 950 000
"Siljeströms väg 17, Tegelviken, Kalmar",56.6647644,16.3253975,160.0,750.0,58.0,0,0,7.0,1942,39 200,6 450 000
"Artistvägen 43, Bålsta - Södra Ullevi, Håbo",59.5712,17.529186,130.0,1223.0,False,0,0,6.0,2001,39 871,3 450 000
"Malmvägen 5, Trosa, Trosa",58.901474408,17.5282521222,104.0,1816.0,86.0,0,0,4.0,1964,52 357,3 300 000
"Eversgränd 1, Kolberga, Oskarshamns",57.2758874248,16.4709766619,96.0,742.0,96.0,0,0,6.0,1977,47 030,1 600 000
"Annorlundavägen 15, Saxtorpsskogen, Landskrona",55.82859,12.93731,80.0,1575.0,50.0,0,0,5.0,1965,31 650,2 800 000
"Grenebacken 11, 11B ""Eriksberg"", Ed Äng, Dals-Eds",58.9063182259,11.9177535452,110.0,2709.0,21.0,0,1,5.0,1909,42 900,1 300 000
"Lämholsvägen 9, Björbo, Gagnefs",60.463642834,14.718266655,42.0,3310.0,15.0,0,0,3.0,1915,20 524,700 000
"Långskeppsgatan 25, Norra Ängby, Stockholms",59.3523710754,17.8979272742,67.0,384.0,88.0,0,0,None,1937,42 800,8 600 000
"Bergsgatan 2, Österbymo, Ydre",57.8278474696,15.2818620971,95.0,1166.0,114.0,0,0,4.0,1967,17 011,500 000
"Norra vägen 12, Centrum, Tibro",58.4299688721,14.1571636106,95.0,976.0,95.0,0,0,4.0,1965,27 934,950 000
"Oruddsvägen 24, Ivetofta, Bromölla",56.0938565984,14.4652712612,95.0,875.0,125.0,0,0,3.0,1967,66 819,1 000 000
"Åsgatan 23, Sidan Södra, Bengtsfors",59.0415154,12.22431,160.0,1076.0,128.0,0,0,6.0,1977,42 262,1 600 000
"Balderum Solåkra 1, Skärblacka, Norrköpings",58.562724396,15.807139147,80.0,1379.0,False,1,0,4.0,1948,27 235,2 050 000
"Andra Västralundsgatan 44, Västralund, Västerviks",57.7542179427,16.6141264109,121.0,1127.0,113.0,1,0,4.0,1977,None,2 700 000
"Kullaviksvägen 43, Kullavik, Kungsbacka",57.5457796,11.957262,200.0,6688.0,80.0,0,0,7.0,1906,54 132,10 000 000
"Södra Ängsvägen 2, Nol, Ale",57.90929124961799,12.054774614672864,112.0,1250.0,112.0,0,0,5.0,1951,41 522,4 300 000
"Ekåsavägen 6, Ingared, Alingsås",57.85092429617945,12.451505733771896,197.0,2065.0,None,0,0,6.0,1990,None,5 600 000
"Björkgatan 10, Annelund, Piteå",65.32643663506633,21.447314298841015,96.0,1048.0,48.0,0,0,5.0,1962,38 319,1 975 000
"Fältvägen 6, Norby, Uppsala",59.82318725717963,17.624041330204754,175.0,803.5,117.0,1,0,8.0,1966,30 357,8 500 000
"Långgatan 57, Uddebo, Tranemo",57.4763964506,13.273207659,103.0,1461.0,54.0,0,0,4.0,1945,33 133,950 000
"Norlundagatan 39, Annefors, Nässjö",57.6607884766,14.7088393758,90.0,692.0,119.0,0,0,4.0,1967,33 486,1 500 000
"Ringvägen 14, Töcksfors - Centralt, Årjängs",59.51229966277172,11.845398467198002,112.0,940.0,55.0,0,0,5.0,1984,12 954,1 225 000
"Gunbovägen 5D, Sofieberg, Tyresö",59.21574581084411,18.211735725486758,172.0,938.0,None,1,0,6.0,2019,21 375,8 500 000
"Näsby 21, Almunge, Uppsala",59.92161040023303,18.113361094110775,155.0,5569.0,None,1,0,5.0,2005,None,4 050 000
"Almedalsgränd 1, Österstad, Motala",58.519042474051254,15.173619828154317,105.0,1094.0,105.0,0,0,5.0,1968,47 562,1 700 000
"Höstvägen 17, Rosenkällan, Karlshamns",56.165665013,14.8935972979,119.0,812.0,100.0,1,0,4.0,1968,42 902,2 400 000
"Vällaregatan 10, Långshyttan, Hedemora",60.4521057702,16.0270808653,90.0,2112.0,40.0,0,0,4.0,1933,41 200,850 000
"Åstad 116, Vimmerby, Vimmerby",57.685604900901254,15.621844013875752,52.0,1435.0,51.0,0,0,3.0,1947,26 800,350 000
"Allberg Liljetorp 420, Heberg, Falkenbergs",56.91370947153063,12.630527623325587,56.0,1037.0,None,1,0,2.0,1945,17 515,1 650 000
"Kullegatan 2, Viskafors, Borås",57.62591874771149,12.859155449211348,146.0,1115.0,None,1,1,5.0,1930,38 638,3 000 000
"Resteröd Bron 617, Resteröd, Uddevalla",58.25647585557053,11.880087809447225,48.0,5244.0,None,0,0,3.0,1909,19 166,1 775 000
"Flugvägen 11, None, Skövde",58.4311043467903,13.880657499404348,150.0,422.0,None,0,0,6.0,1978,33 380,2 670 000
"Basbacken 3, Väster, Ludvika",60.0814221413877,14.980807168051495,112.0,910.0,80.0,0,0,5.0,1926,41 579,655 000
"Hus 1, Lekeryd , Jönköpings",57.768265313258425,14.417611832730962,161.0,741.0,None,0,0,7.0,None,None,5 195 000
"Munkarp 303, None, Höörs",55.945079209944495,13.461120670589338,114.0,1215.0,60.0,0,0,5.0,1946,34 293,1 950 000
"Rosentorpsvägen 11, Oxie, Malmö",55.54692735920406,13.112198041023044,143.0,672.0,None,0,0,6.0,2022,32 000,6 000 000
"Trollsvedsvägen 24, Valbo, Gävle",60.638799506899865,16.991479025381796,80.0,1331.0,80.0,0,0,3.0,1956,49 079,2 000 000
"Stenåkersvägen 4, Lekeryd, Jönköpings",57.76820037539996,14.4174539847472,161.0,675.0,None,0,0,7.0,None,None,5 195 000
"Slåttervägen 12, Lombolo, Kiruna",67.83302733671357,20.26387765974117,108.0,727.0,50.0,0,0,5.0,1981,43 428,2 300 000
"Talmansvägen 10, Herrestad, Uddevalla",58.3534121297,11.8382027947,74.0,968.0,69.0,0,0,4.0,1956,29 605,1 850 000
"Berge 45, Ilsbo, Nordanstigs",61.8722,17.04965,104.0,4004.0,60.0,0,0,5.0,1974,27 907,700 000
"Jutegatan 7, Gamla staden/Vänersvik, Lidköpings",58.4993841479112,13.1765838335701,112.0,467.0,88.0,0,0,4.0,1936,39 272,3 410 000
"Blackensvägen 54, Älvsjö, Stockholms",59.2827285103888,17.99393222050777,65.0,597.0,65.0,1,1,4.0,1946,33 700,5 300 000
"Petter Anders väg 8, Skrea, Falkenbergs",56.8869544680138,12.5621812709251,111.0,1810.0,None,1,0,5.0,1938,40 300,2 500 000
"Backbergsvägen 25D, Hosjö, Falu",60.59634,15.75764,149.0,962.0,None,0,0,6.0,1978,44 850,3 700 000
"Lövöudden 44, Holmsund, Umeå",63.6796,20.39967,101.0,1733.0,None,0,0,4.0,1958,34 268,3 300 000
"Stjernhillsvägen 5, Tynningö, Vaxholms",59.381114257693,18.3965006638336,121.0,3194.0,None,0,0,5.0,1969,70 770,7 100 000
"Rothlins väg 30, Särö, Kungsbacka",57.5101776,11.9597836,153.0,819.0,None,0,0,5.0,2006,25 310,8 600 000
"Femte Villagatan 11, Villastaden, Borås",57.7207,12.9538612,251.0,549.0,128.0,0,0,10.0,1914,75 344,6 700 000
"Stationsbacken 2, Strandsvägsområdet, Upplands-Bro",59.4773535965929,17.7529974365908,112.0,1272.0,110.0,0,0,9.0,1972,57 135,5 950 000
"Sagostigen 8, Bromma Äppelviken, Stockholms",59.3267479,17.9685,232.0,910.0,79.0,0,0,9.0,1921,None,20 500 000
"Tureberg 12, None, Nynäshamns",58.97443,17.7769165,114.0,3347.0,4.0,0,0,4.0,1885,29 765,3 710 000
"Mossgatan 5, Sigtuna - Hällsbo, Sigtuna",59.6278270950444,17.7023169670033,116.0,406.0,10.0,0,0,4.0,1970,47 035,4 800 000
"Skogsstigen 13, Hammerdal, Strömsunds",63.585551364672,15.3456824217315,114.0,1191.0,38.0,0,0,4.0,1980,29 754,695 000
"Klöxhultsvägen 35, Klöxhult, Älmhults",56.54516,14.1219492,112.0,1036.0,112.0,0,0,5.0,1973,39 091,2 000 000
"Bara Hallgårds 503, Bara - Mellersta Gotland, Gotlands",57.5773572465002,18.6076949703723,98.0,2398.0,None,0,0,3.0,1973,31 000,1 700 000
"Stensövägen 45, Kalmarsundsparken, Kalmar",56.65697,16.3398323,90.0,1471.0,20.0,0,0,4.0,1909,None,4 750 000
"Enkelvägen 15, Lillgården, Haninge",59.0966034,18.0468121,137.0,857.0,39.0,0,0,5.0,1966,32 986,4 000 000
"Grönlingens väg 31, Ursvik, Sundbybergs",59.38739,17.9514656,200.0,487.0,None,0,0,7.0,2014,45 000,11 800 000
"Havsbadsallén 29, Skrea Strand, Falkenbergs",56.8920441,12.5035133,132.0,787.0,80.0,0,0,5.0,1957,48 732,4 550 000
"Mjällevägen 40, Frösön, Östersunds",63.1670952,14.578371,127.0,745.0,105.0,0,0,6.0,1977,37 104,3 650 000
"Nyvägen 9, None, Örebro",59.06823,15.5415325,130.0,1115.0,162.0,0,0,6.0,1977,26 640,1 500 000
"Halva månens gränd 4, Östra Norrliden, Kalmar",56.70534,16.3663635,121.0,510.0,None,0,0,5.0,1972,39 300,2 150 000
"Tranum Kvarnbotten 1, Tranum, Lidköpings",58.4361267,12.8970251,177.0,4200.0,None,0,0,5.0,1983,37 875,2 445 000
"Hörbyvägen 56, Veterinärsområdet, Höörs",55.9276924,13.5616426,124.0,993.0,22.0,0,0,3.0,2007,28 200,1 950 000
"Vänsterkroken 31, Marieberg, Motala",58.5412865,15.0029984,122.0,403.0,19.0,0,0,4.0,1981,48 200,2 200 000
"Överlärarevägen 4D, Mårtens Fälad, Lunds",55.7032852,13.2321634,96.0,395.0,None,0,0,4.0,1964,45 856,4 000 000
"Skeppsdalsvägen 30, Öster-Hudiksvall, Hudiksvalls",61.7299156,17.12702,127.0,832.0,95.0,0,0,6.0,1968,34 600,3 050 000
"Björkvägen 9, Östermalm, Skövde",58.3896866,13.8674593,86.0,613.0,73.0,0,0,4.0,1946,31 693,2 900 000
"Klintgatan 12, Osby, Osby",56.3770691902,14.0055299566,173.0,1292.0,135.0,1,0,7.0,1963,57 805,1 500 000
"Väring Lilla Alsgården 2, Väring, Skövde",58.5101175478,13.9896828316,79.0,17640.0,False,0,0,4.0,1909,36 150,1 550 000
"Högalidsgatan 13, Stenstorp, Falköpings",58.2734658128,13.71015372,123.0,1054.0,123.0,1,1,6.0,1976,35 380,1 875 000
"Vintergatan 21, Broby, Östra Göinge",56.2499481889,14.0671193976,130.0,1269.0,50.0,0,0,5.0,1938,72 531,1 250 000
"Hagelstigen 1, Moröbacke, Skellefteå",64.75673,21.0172634,120.0,953.0,60.0,0,0,5.0,1975,32 270,3 100 000
"Vänge Hägvalds 339, None, Gotlands",57.4481601417,18.5159931289,49.0,2612.0,False,1,0,4.0,1890,29 851,1 550 000
"Stationsvägen 13, Fagerhult, Högsby",57.1460295656,15.6639674107,97.0,3190.0,33.0,0,0,5.0,1930,None,455 000
"Lingonstigen 10, None, Jokkmokks",66.6049235498,19.7998909746,120.0,980.0,80.0,0,0,6.0,1980,49 691,925 000
"Battavägen 9, Löberöd, Eslövs",55.774413957228155,13.511979273996301,140.0,1972.0,22.0,0,0,5.0,None,55 983,1 895 000
"Trollbäcksvägen 12C, Hanviken, Tyresö",59.238395984116686,18.201676673089697,167.0,1035.0,2.0,0,0,5.0,1960,34 715,6 700 000
"Lingonvägen 3, Marby, Norrköpings",58.603869738064596,16.288837487162382,87.0,1369.0,25.0,0,0,3.0,1954,25 875,2 900 000
"Björnevägen 9, Bosnäs, Borås",57.66624269444044,12.843130697150631,78.0,863.0,None,1,0,4.0,1977,39 035,1 725 000
"Eriksbergsvägen 8, Uppsala, Uppsala",59.84575970735435,17.6155238785096,226.0,None,86.0,1,1,9.0,1952,85 737,11 200 000
"Björnvägen 11, Norrahammar, Jönköpings",57.69474582523474,14.100555174152737,115.0,1120.0,65.0,0,0,None,1951,None,3 200 000
"Loftagatan 20, Gamleby, Västerviks",57.90404981225058,16.41425523520668,124.0,1179.0,50.0,1,0,4.0,1916,26 096,3 350 000
"Eldarvägen 7, Stigtomta, Nyköpings",58.804895641519245,16.773179619317233,117.0,601.0,None,1,0,6.0,1975,37 159,2 295 000
"Björnsonsgatan 12, Kvillebäcken, Göteborgs",57.72883364448931,11.94272931706387,103.0,544.0,45.0,0,0,4.0,1940,33 311,4 100 000
"Ryssbyvägen 6, Hestra, Borås",57.73459223972416,12.907329335763364,104.0,1095.0,95.0,1,0,5.0,1971,38 882,2 850 000
"Vasastigen 6, Brunnbäck, Avesta",60.12694466468781,16.25858316627045,98.0,953.0,98.0,1,0,4.0,1964,None,800 000
"Perugatan 34, Västervik, Västerviks",57.76437744047427,16.61951127550553,102.0,580.0,70.0,1,0,4.0,1940,44 725,2 625 000
"Fröjgatan 12, Ljungen, Kävlinge",55.779871552987636,13.084963739684987,86.0,708.0,110.0,0,0,6.0,1962,24 600,2 850 000
"Jönsekullevägen 18, Frillesås, Kungsbacka",57.3749059156315,12.349606201893534,77.0,1465.0,None,0,0,4.0,1973,33 202,2 350 000
"Solviksgatan 1, Skarphagen, Norrköpings",58.57580061552167,16.154109639430605,187.0,576.0,45.0,0,0,6.0,2010,None,5 500 000
"Gudmundstorp 133, Gudmundstorp, Sala",59.944773256,16.6076729168,165.0,10970.0,None,0,0,7.0,1920,41 349,2 900 000
"Torp 105, Torp, Mönsterås",57.064890751,16.4549110971,166.0,4180.0,83.0,0,0,5.0,1936,None,525 000
"Gruvgatan 5, Morön, Skellefteå",64.74828563557662,21.0130428391535,154.0,1006.0,None,0,0,5.0,1966,50 533,4 300 000
"Diakongatan 4, DJUPADAL / LIMHAMN, Malmö",55.569660388477935,12.95155955260686,155.0,407.0,13.0,1,0,6.0,1972,41 276,5 850 000
"Fiskaregatan 4, Anderslöv, Trelleborgs",55.43973,13.31192,185.0,926.0,None,0,0,6.0,1911,40 369,2 700 000
"Styrsö tångenväg 83, Styrsö, Göteborgs",57.616993,11.7836962,137.0,631.0,35.0,0,0,3.0,None,33 927,2 400 000
"Gamla Kongavägen 32, Hallabro, Ronneby",56.39339,15.1012821,91.0,1513.0,84.0,0,0,4.0,1959,60 912,500 000
"Snickarvägen 19, None, Växjö",57.1740074,14.6061287,175.0,750.0,45.0,0,0,6.0,1978,31 582,870 000
"Stenstorpsvägen 28, Getinge, Halmstads",56.82305,12.7240009,80.0,1750.0,66.0,0,0,4.0,1918,42 011,1 420 000
"Vitavallsvägen 22, Lindsdal, Kalmar",56.7354126,16.3077927,132.0,409.0,None,0,0,4.0,1979,43 152,2 375 000
"Högabergsvägen 6, Varvet, Örnsköldsviks",63.2801361,18.7041836,125.0,1355.0,135.0,0,0,5.0,1957,63 492,3 300 000
"Lektor Luths gata 6, None, Skara",58.3904839,13.41247,155.0,895.0,None,0,0,7.0,1978,38 092,3 200 000
"Vävstuguvägen 19, Klockarberget, Sundsvalls",62.27717,17.3651867,152.0,387.0,None,0,0,5.0,1975,54 338,1 950 000
"Kronobergsvägen 16, None, Olofströms",56.284147496348,14.5341305189863,100.0,769.0,90.0,0,0,5.0,1970,43 900,1 050 000
"Sandbäcksgatan 20, Götene, Götene",58.52672538334447,13.461197327099729,128.0,1006.0,None,0,0,5.0,1976,24 500,875 000
"Västra Torps byaväg 115-0, Västra Torp, Trelleborgs",55.3543549,13.314518,96.0,236.0,None,0,0,4.0,2020,20 824,3 100 000
"Västerled 19, Hjärup, Staffanstorps",55.6745377,13.1500235,116.0,822.0,None,0,0,4.0,2010,49 017,5 350 000
"Buskuddsvägen 19, Resarö, Vaxholms",59.4419629589136,18.3247747997313,167.0,1956.0,50.0,0,0,4.0,1976,55 311,10 000 000
"Näsumsvägen 157, Villands Vånga, Kristianstads",56.1815834,14.3727045,110.0,688.0,67.0,0,0,None,1940,48 135,1 575 000
"Tavastbodavägen 26, Friden, Värmdö",59.27491,18.6287479,59.0,4400.0,70.0,0,0,3.0,1983,60 978,3 200 000
"Kaplansvägen 9, None, Örebro",59.210228,15.4958534,103.0,930.0,103.0,0,0,4.0,1969,37 886,3 200 000
"Långvägen 39, Bergeforsen, Timrå",62.5325928,17.3904781,84.0,1134.0,50.0,0,0,5.0,None,55 359,510 000
"Drejarvägen 16, S:a Svartbyn, Bodens",65.79589,21.7476616,117.0,1085.0,38.0,0,0,5.0,1974,40 860,1 500 000
"Romansvägen 1, Sjungande dalen, Skellefteå",64.7603455,20.9281445,150.0,960.0,57.0,0,0,6.0,1972,26 819,4 195 000
"Drömstigen 8, Lidingö, Lidingö",59.34797818270762,18.214859204704272,165.0,792.0,47.0,0,0,6.0,1946,25 400,10 000 000
"Ånäsvägen 20, Lindesberg, Lindesbergs",59.6053734,15.2185841,132.0,1000.0,100.0,0,0,5.0,1939,46 097,1 700 000
"Vegagatan 32, Vega, Västerås",59.6306,16.538805,130.0,647.0,80.0,0,0,7.0,1953,53 872,5 000 000
"Riksdalervägen 41, Lerbäcken, Luleå",65.59213,22.2246284,152.0,653.0,7.0,0,0,6.0,1976,37 605,3 280 000
"Dalievägen 7, Lyckeby, Karlskrona",56.2040824945719,15.645053555018796,83.0,816.0,33.0,0,0,4.0,1963,37 500,2 250 000
"Beckasinvägen 2, Färlöv, Kristianstads",56.0489273,14.0880136,145.0,1069.0,88.0,0,0,5.0,1936,56 560,2 190 000
"Hattmakaregatan 4, Mörarp, Helsingborgs",56.0549469,12.8809843,126.0,895.0,38.0,0,0,5.0,2008,24 666,3 450 000
"Korpåsvägen 3, Borghamn, Vadstena",58.3850861,14.6981382,100.0,1730.0,None,0,0,4.0,1929,38 000,1 895 000
"Kyrkvärdsgatan 16, Storvik, Sandvikens",60.5793381,16.517107,90.0,1087.0,90.0,0,0,4.0,1956,44 872,1 360 000
"Finnhagsvägen 10, Alsike, Knivsta",59.7642510505,17.7604719509,100.0,2994.0,73.0,0,0,7.0,1948,35 846,4 550 000
"Alströmervägen 1, Fågelsången, Sollentuna",59.4181528678,17.9453708542,119.0,763.0,119.0,1,0,6.0,1971,44 484,7 500 000
"Vittravägen 28, Kummelnäs/Hasseludden, Nacka",59.3421352733,18.2611548932,91.0,1300.0,35.0,1,0,4.0,1927,49 361,7 500 000
"Stövarevägen 6, Simremarken, Trelleborgs",55.34479,13.2869816,96.0,1702.0,None,0,0,3.0,1909,35 700,2 750 000
"Gränsgatan 30, Lysekil, Lysekils",58.2728002165,11.4239980291,195.0,694.0,82.0,1,1,7.0,1973,46 665,4 400 000
"Frostvägen 9, Billingssluttningen, Skövde",58.397068,13.8219566,107.0,1036.0,107.0,0,0,4.0,1963,35 493,3 400 000
"Hagebyvägen 10, Vistaberg, Huddinge",59.2369137538,17.9433123871,158.0,2035.0,None,1,0,5.0,1920,44 404,9 050 000
"Tårpilsgränd 9, Bara, Svedala",55.5848242771,13.187581266,146.0,592.0,False,0,0,6.0,1977,33 143,3 650 000
"Vråkvägen 9, Hedentorp, Kristianstads",56.01614,14.1462307,136.0,788.0,25.0,0,0,6.0,1949,51 325,2 000 000
"Nötväckastigen 6, Södertälje, Södertälje",59.23753071736278,17.625828640686837,196.0,1304.0,32.0,0,0,7.0,2004,70 209,6 350 000
"Skyttekullsvägen 10, Läckeby, Kalmar",56.78119951504884,16.292975220380697,135.0,1391.0,194.0,1,0,6.0,1961,25 771,1 980 000
"Fiskarvägen 11, Järna, Södertälje",59.09284384202925,17.547696399384144,108.0,738.0,108.0,0,0,5.0,1966,45 257,4 350 000
"Borglindsvägen 20, Svärdsjö, Falu",60.73535848460133,15.89886047900106,117.0,1621.0,129.0,0,0,5.0,1979,35 711,2 760 000
"Tullstensbacken 5, Mosås, Örebro",59.192784277799156,15.151452457513859,158.0,1113.0,100.0,0,0,5.0,1964,30 900,3 700 000
"Sandseryd Stom 2, None, Jönköpings",57.744247,14.090775,119.0,18909.0,False,1,0,None,1996,29 543,6 000 000
"Prästskärsvägen 16, Östhammar, Östhammars",60.224027989140744,18.425064922843443,55.0,2026.0,55.0,1,0,3.0,1975,21 040,2 500 000
"Hökvägen 3, Sjöberg, Sollentuna",59.42746539669846,17.991444890581853,191.0,1561.0,41.0,0,0,7.0,1943,44 061,12 700 000
"Västerlösa Paradiset 1, Västerlösa, Linköpings",58.412894690884514,15.359064588554935,180.0,46074.0,None,1,0,6.0,None,32 688,6 200 000
"Stjärnamo 116, Trekanten, Nybro",56.7617819194155,16.06095615426156,114.0,3147.0,21.0,1,1,4.0,1950,34 270,1 550 000
"Vallmostigen 22, Ekhagen, Jönköpings",57.7784641976,14.238409995,89.0,904.0,89.0,1,0,4.0,1962,33 575,3 600 000
"Brännemöllavägen 6, Åkersberg, Höörs",55.94019559411553,13.535918733518207,167.0,1264.0,57.0,1,0,5.0,2007,58 950,4 200 000
"Neptunusvägen 6, Stenkulla, Nyköpings",58.76011,17.0441151,123.0,615.0,135.0,0,0,6.0,1960,46 612,3 000 000
"Voxome 145 - Fast pris!, Alunda, Östhammars",60.0433235,18.1675644,107.0,2177.0,24.0,0,0,5.0,1946,35 359,1 450 000
"Karolinervägen 65, Duved, Åre",63.39481,12.9484234,77.0,1655.0,None,0,0,2.0,1980,27 396,4 200 000
"Tynningösundsvägen 4, Tynningö, Vaxholms",59.3864224464457,18.3714681513299,50.0,3890.0,None,0,0,None,1950,None,2 300 000
"None, None, None",N,o,None,None,None,0,0,None,1979,46 700,
"Ältavägen 171B, Älta, Nacka",59.26324,18.1812267,135.0,1021.0,24.0,0,0,5.0,2005,42 404,6 800 000
"Klintvägen 6, Herräng, Norrtälje",60.1268773639705,18.6490279428133,82.0,1457.0,None,0,0,3.0,1958,46 964,1 000 000
"Djäknevägen 43, Ensta, Täby",59.4569435,18.0632324,177.0,1141.0,None,0,0,8.0,1973,47 035,7 600 000
"Prosten Diehls väg 22, Ausås, Ängelholms",56.1635256741995,12.8878909670766,165.0,2889.0,80.0,0,0,4.0,1909 - 2015,49 821,3 495 000
"Torsjö 386, Skurup, Skurups",55.4402122,13.5422382,112.0,11461.0,19.0,0,0,3.0,2020,39 499,6 000 000
"Ringvägen 9, Ingarö - Brunn, Värmdö",59.27864,18.4247818,191.0,3274.0,8.0,0,0,8.0,1948,75 178,7 600 000
"Kullagatan 6, Oskarström, Halmstads",56.8024280673,12.9943647164,122.0,1558.0,85.0,0,0,5.0,1934,43 676,1 715 000
"Kungsvägen 25C, Rosersberg, Sigtuna",59.5821781735,17.8958313929,178.0,774.0,87.0,1,1,6.0,1946,45 900,6 000 000
"Östersnäsvägen 11, Sjövalla, Mölndals",57.663578,12.0536537,201.0,857.0,79.0,0,0,8.0,1972,50 000,8 650 000
"Klostervägen 36, Gustavsberg - Lugnet, Värmdö",59.3377037,18.38548,120.0,995.0,43.0,0,0,6.0,1964,61 919,6 550 000
"Hästhovsvägen 9, Forserum, Nässjö",57.7030945,14.4618044,135.0,850.0,65.0,0,0,5.0,1972,30 300,2 495 000
