adress,longitude,latitude,living_area,land_area,supplemental_area,patio,balcony,number_of_rooms,build_year,operating cost,sold_price
"Landa Lantbacken 4281, None, Bollnäs",61.2787118561,16.6113487608,151.0,4080.0,20.0,0,0,4.0,1962,35 836,2 500 000
"Lövåsvägen 1B, Sjövik - Centralt, Lerums",57.915566567,12.3699739432,148.0,1698.0,False,0,0,5.0,1922,60 400,3 750 000
"Mårdgränd 3, Blentarp, Sjöbo",55.5938644,13.5908928,154.0,772.0,None,0,0,7.0,1979,24 406,2 100 000
"Kolke Humlebäck 1, Gnesta, Gnesta",59.0560646,17.2347736,140.0,2116.0,45.0,0,0,6.0,1953,12 543,2 300 000
"Tubbaredsvägen 107, Hindås, Bollebygds",57.73782,12.528161,56.0,1661.0,50.0,0,0,3.0,1962,28 295,2 250 000
"Källvägen 9, Harplinge, Halmstads",56.7461967,12.734025,142.0,1598.0,None,0,0,6.0,1926,41 133,2 250 000
"Tors gränd 4, Frönäs, Gnesta",59.0536652,17.3047237,162.0,654.0,15.0,0,0,8.0,2015,30 500,4 850 000
"Smedbacken 5, Stehag, Eslövs",55.900032,13.3954,191.0,2023.0,156.0,0,0,7.0,1882,52 055,4 350 000
"Kaprifolvägen 14, Sjöbo Svansjö, Sjöbo",55.6341,13.64533,81.0,1348.0,None,0,0,4.0,1973,24 026,1 410 000
"Granstigen 11, Östra Hudiksvall, Hudiksvalls",61.7290649,17.1331463,143.0,894.0,93.0,0,0,8.0,1973,34 764,4 250 000
"Tallgatan 7, None, Lindesbergs",59.4602623,15.3827076,145.0,1185.0,83.0,0,0,2.0,1953,46 533,3 100 000
"Åkerbärsstigen 14, Djuptjärn, Kalix",65.87454,23.141716,133.0,1140.0,183.0,0,0,5.0,1976,45 083,1 800 000
"Klevbergsvägen 83, Färingsö Stenhamra, Ekerö",59.33792,17.6950989,140.0,216.0,None,0,0,6.0,1970,56 789,4 495 000
"Västerlånggatan 31A, Bremerlyckan, Kalmar",56.65985,16.3497715,41.0,85.0,3.0,0,0,2.0,1909,21 085,2 900 000
"Safirvägen 5, Häljarp, Landskrona",55.8493462,12.9201975,145.0,481.0,None,0,0,5.0,1974,44 480,3 250 000
"Mjölnaregatan 13, Getingen, Kalmar",56.6777763,16.3502769,192.0,1094.0,76.0,0,0,8.0,1933,50 336,6 350 000
"Skördevägen 14, Viggestorp, Finspångs",58.6985741,15.75036,129.0,837.0,61.0,0,0,6.0,1965,33 850,1 900 000
"Idrottsvägen 19A, Centralt, Sandvikens",60.6259694464,16.7804555137,101.0,605.0,False,0,0,4.0,2014,39 626,3 200 000
"Ekebacksvägen 27, Stoby, Hässleholms",56.1742011566,13.822562513,154.0,775.0,52.0,1,0,6.0,1979,44 934,1 380 000
"Kalkstad 102B, Torslunda / Öland, Mörbylånga",56.6118500584,16.5221548969,210.0,4000.0,False,1,0,8.0,2011,50 500,3 675 000
"Nabovägen 14, Tvärskog, Kalmar",56.6231041,16.04518,218.0,1036.0,None,0,0,None,1971,40 800,2 495 000
"Kungsljusvägen 18, Ekerö Munsö, Ekerö",59.3849789693,17.5858199958,171.0,3458.0,13.0,1,1,6.0,1992,43 199,4 900 000
"Norrmursvägen 7, Gäveränge, Ockelbo",60.8955161958,16.7297204749,91.0,919.0,90.0,0,0,4.0,1964,49 910,1 095 000
"Bråstorp 321, Tving, Karlskrona",56.302820913,15.4855818534,47.0,1017.0,28.0,0,0,2.0,1940,29 200,350 000
"Norra Finnbölevägen 53, Finnböle, Gävle",60.44531259558886,17.158548772037893,61.0,1184.0,99.0,1,0,2.0,1977,23 600,900 000
"Backbyvägen 42, Malung, Malung-Sälens",60.6758431817,13.7188321309,70.0,1225.0,False,0,0,3.0,1909,34 633,600 000
"Galärvägen 13, Kalmar, Kalmar",56.714614640095114,16.360622961677127,114.0,1355.0,None,0,0,None,1989,49 100,5 700 000
"Orrekullagatan 22, Hisings Kärra, Göteborgs",57.78983831959582,11.998852177289104,140.0,694.6,144.0,0,0,8.0,1979,30 013,5 460 000
"Murargatan 53, None, Surahammars",59.713145385564516,16.23129247521215,104.0,866.0,34.0,0,0,5.0,1962,None,2 500 000
"Rallarrosvägen 17, Lindbacka, Gävle",60.70418617626465,17.18960582834972,144.0,1145.0,None,1,0,6.0,2013,25 900,5 775 000
"Hallongränd 3, Sjöbo, Sjöbo",55.643108271606074,13.702978960747997,150.0,957.0,100.0,0,0,4.0,1972,38 145,2 350 000
"Näsbykulla Askenäs 1, None, Växjö",57.006890601156414,15.195261174590676,133.0,2435.0,6.0,0,0,None,1929,None,595 000
"Fröstvägen 10A, Alnö, Sundsvalls",62.405890090742,17.422856886858888,166.0,9375.0,8.0,0,0,5.0,1910,35 962,3 000 000
"Södra Mariegatan 2D, Falun - Centrum, Falu",60.61336613817886,15.62680526568826,125.0,265.0,13.0,1,0,5.0,1983,37 891,3 400 000
"Huså Skutstigen 1, Huså, Åre",63.48806,13.112422,45.0,220.0,None,0,0,2.0,1990,35 332,1 450 000
"Hinsaringen 23, Värmdö Evlinge, Värmdö",59.3378754,18.5399837,99.0,2609.0,81.0,0,0,4.0,1963,41 285,4 500 000
"Kristinas väg 12, None, Landskrona",55.836720555621774,13.01631560700677,148.0,917.0,120.0,0,0,6.0,1971,56 100,3 700 000
"Amandas gränd 4, None, Ystads",55.43600568949607,14.064957724151345,85.0,1158.0,85.0,1,0,3.0,1957,48 200,1 170 000
"Dalvägen 10, Norra Utmarken, Halmstads",56.6991463,12.8514929,136.0,820.0,25.0,0,0,5.0,1987,49 164,4 250 000
"Lövakullsvägen 11, Össjö, Ängelholms",56.2308426,13.0330343,121.0,1072.0,None,0,0,4.0,1980,47 680,2 800 000
"Rosenhillsvägen 62, None, Olofströms",56.2533,14.5302315,125.0,1430.0,72.0,0,0,7.0,1969,52 575,1 000 000
"Krokvägen 30, Horndal, Avesta",60.2942238,16.3955727,159.0,1063.0,64.0,0,0,8.0,1976,49 733,1 810 000
"Lejondalsvägen 26, None, Upplands-Bro",59.5252342,17.66877,143.0,3722.0,63.0,0,0,7.0,1978,29 435,5 750 000
"Granvägen 2, Kyrkheden, Hagfors",60.1822699590888,13.4896064420622,162.0,1198.0,None,0,0,6.0,1973,None,710 000
"Carl Wahrens väg 7, Centrala Hallstavik, Norrtälje",60.0549927,18.59686,120.0,855.0,60.0,0,0,5.0,1927,52 000,2 175 000
"Lindhovsvägen 34, Vretarna, Botkyrka",59.2102432,17.8175468,109.0,1548.0,109.0,0,0,5.0,1969,47 495,5 000 000
"Hästskovägen 14, Floda, Lerums",57.8120651,12.371871,200.0,2273.0,27.0,0,0,7.0,1935,51 429,9 200 000
"Nystrand 102, Tärnsjö/Hällnäset, Heby",60.17426,16.8532677,54.0,2855.0,None,0,0,2.0,1909,26 923,1 152 000
"Agngatan 23, Ursviken, Skellefteå",64.70117,21.1760216,128.0,1050.0,8.0,0,0,4.0,1934,23 966,2 440 000
"Östergårdsvägen 29, Skepplanda, Ale",57.983345,12.2146072,135.0,476.0,None,0,0,4.0,1973,38 317,2 800 000
"Anders Kristians väg 17, Himle, Varbergs",57.07234,12.3691368,144.0,872.0,10.0,0,0,7.0,1975,47 704,4 250 000
"Sotarevägen 14, Väster, Lunds",55.7010269,13.1643572,123.0,522.0,81.0,0,0,5.0,1962,45 500,7 650 000
"Fuglie byaväg 210-0, Fuglie, Trelleborgs",55.4498367,13.0882244,147.0,688.0,273.0,0,0,5.0,1909,35 764,3 250 000
"Vallarvägen 17, Vemhån, Härjedalens",62.32065,14.0173521,120.0,42644.0,None,0,0,4.0,1929,64 779,2 250 000
"Malmköpingsvägen 66, Örby Slott/Älvsjö, Stockholms",59.278656,18.03631,210.0,818.0,100.0,0,0,None,1947,None,8 630 000
"Gulriskagatan 1, Bergvreten, Enköpings",59.6302,17.1165714,112.0,815.0,112.0,0,0,7.0,1978,41 926,4 250 000
"Norrbro 41, Järbo, Sandvikens",60.72658,16.5730133,80.0,3426.0,80.0,0,0,4.0,1936,33 980,1 030 000
"Hammarvägen 23, Mariefred, Strängnäs",59.2650452,17.22193,125.0,824.0,20.0,0,0,5.0,1969,43 011,4 250 000
"Hedåsvägen 4A, None, Täby",59.4523646604,18.0694822952,144.0,992.0,19.0,1,0,6.0,1980,33 051,8 350 000
"Boahagavägen 8, Edestad, Ronneby",56.2191666817,15.3646727596,140.0,1451.0,90.0,1,0,7.0,1953,27 847,2 000 000
"Färdemansgatan 24A, Nya Hjärsta, Örebro",59.2915584215,15.1813192528,127.0,877.0,123.0,1,0,4.0,1970,37 230,4 250 000
"Fältvägen 18, Grillby, Enköpings",59.6230953095,17.2483987112,133.0,1266.0,False,0,0,6.0,2016,41 320,4 300 000
"Infanterigatan 6, Viksäng, Västerås",59.6073298086,16.5916558697,120.0,822.0,118.0,0,0,5.0,1966,57 715,4 500 000
"Mellösa Täby 620, Stora Mellösa, Örebro",59.2028238075,15.5512101453,147.0,1753.0,False,0,0,5.0,1914,49 018,4 000 000
"Fortunagatan 30, Öster, Katrineholms",58.9901346504,16.2235380374,125.0,1234.0,30.0,1,1,4.0,1911,44 829,4 100 000
"Holks väg 13, Sturkö, Karlskrona",56.1161102088,15.6512141918,125.0,1058.0,125.0,1,0,4.0,1964,39 110,2 430 000
"Bäcktorpsvägen 7, Björknäs, Nacka",59.3221061299,18.2474311131,141.0,1773.0,False,1,1,6.0,1991,30 145,6 525 000
"Dalsvägen 19, Gunnebo, Västerviks",57.7226312298,16.530859649,114.0,1103.0,76.0,0,0,5.0,1946,32 989,765 000
"Västerby byväg 11, None, Nynäshamns",59.0835701144,17.9045197432,140.0,1835.0,False,1,0,5.0,2000,44 052,3 900 000
"Hagmoren 3359, None, Bollnäs",61.5670354958,16.4307804608,48.0,1465.0,False,0,0,3.0,1977,12 900,1 450 000
"Myråsgatan 24, Brämhult, Borås",57.734781367,13.0133417724,100.0,1606.0,112.0,0,0,5.0,1959,41 272,2 950 000
"Storgårdsgatan 24, Lundby, Mjölby",58.3203518276,15.1191610977,83.0,899.0,100.0,1,0,3.0,1960,37 335,2 135 000
"Onslundavägen 26, Spjutstorp, Tomelilla",55.5823834404,14.0159991776,125.0,873.0,25.0,0,0,7.0,1928,None,800 000
"Fasanvägen 24, Perstorp, Perstorps",56.1451487813,13.3946283363,125.0,1056.0,119.0,1,0,4.0,1950,28 200,795 000
"Paprikagatan 1, Bårslöv, Helsingborgs",56.005806,12.802247,127.0,751.0,None,0,0,5.0,1973,56 667,3 200 000
"Storgatan 116, Backen, Piteå",65.322635718,21.461524454,73.0,909.0,73.0,0,0,5.0,1958,37 739,1 500 000
"Vankiva-Nyboda 2550, Vankiva, Hässleholms",56.2272277421,13.7635556265,75.0,2193.0,42.0,0,0,5.0,1946,None,380 000
"Myrhedsvägen 27, Långträsk, Piteå",65.3775840842,20.340032183,80.0,1560.0,79.0,0,0,3.0,1954,33 223,340 000
"Lindvägen 14, Stale, Munkedals",58.4760973548,11.6989546326,100.0,905.0,5.0,1,0,3.0,1918,41 141,1 675 000
"Västra Fageredsvägen 59, Lindome | Fagered, Mölndals",57.5771008201,12.0532513147,141.0,1985.0,False,1,0,6.0,1983,20 345,5 550 000
"Storslättsvägen 6, Helås, Vara",58.2767369316,12.890417018,130.0,819.0,102.0,0,0,5.0,1965,47 711,1 606 000
"Flyn 169, Flyn, Sollefteå",63.596721241336,16.16243210146,86.0,2080.0,45.0,0,0,4.0,1948,37 820,230 000
"Linköpingsvägen 136, None, Finspångs",58.6666753361,15.7648028368,120.0,1025.0,77.0,1,1,4.0,1943,34 748,1 710 000
"Götgatan 37, Götene Tätort, Götene",58.5314127751,13.4761270624,122.0,891.0,90.0,1,0,4.0,1965,36 061,2 150 000
"Bruksgatan 13, Hammarbacken, Ludvika",60.1583434667,15.1873309801,195.0,1440.0,86.0,0,0,7.0,1935,49 136,2 830 000
"Trefoten 221, Trefoten, Ragunda",63.097891636141,16.419117543309,69.0,5624.0,7.0,0,0,3.0,1993,25 179,1 120 000
"Skogsbacken 3, Järlåsa, Uppsala",59.9632786122,17.1975702796,43.0,1703.0,False,0,0,3.0,1972,17 902,900 000
"Jägargatan 11, Centrum, Ånge",62.52027,15.6659174,170.0,1683.0,72.0,0,0,7.0,1942,33 145,535 000
"Långträskvägen 239, Sjulsmark, Piteå",65.5198472318,21.6275454303,132.0,1998.0,False,0,0,4.0,1935,34 965,1 600 000
"Funbo prästgård 71, Funbo, Uppsala",59.8704547768,17.8566828954,72.0,874.0,1.0,1,0,3.0,1975,34 081,2 500 000
"Odenslanda Källehult 1, Växjö Landsort, Växjö",56.754322,14.685599,110.0,11000.0,False,0,0,5.0,1929,36 252,1 500 000
"Brännaregatan 6, Nya Staden, Lidköpings",58.5028840974,13.1395927499,70.0,493.0,65.0,0,0,3.0,1944,29 750,1 700 000
"Ottars väg 10, Runnevål, Kils",59.515382657,13.2978962299,125.0,841.0,False,0,0,5.0,1975,45 104,1 500 000
"Propellervägen 1, Norra Kopparmora, Värmdö",59.3356384317,18.5672806861,80.0,1878.0,False,1,0,3.0,1966,53 500,3 838 383
"Lärarvägen 8, Råneå, Luleå",65.8523019673,22.2942423934,106.0,1035.0,106.0,1,0,4.0,1967,38 966,1 500 000
"Torvedsvägen 12, Lyrestad, Mariestads",58.8035861578,14.0807835802,74.0,1350.0,74.0,1,0,3.0,1948,22 022,930 000
"Dereviken 554, Frändefors, Vänersborgs",58.4463292637026,12.358919983711447,59.0,516.0,None,1,0,3.0,1935,16 350,2 100 000
"Skånegatan 32, Handskeryd, Nässjö",57.6352285086,14.7088560704,169.0,798.0,13.0,0,0,7.0,1965,43 714,2 600 000
"Lappskolegatan 7, Centrum, Gällivare",67.1304831294837,20.660359688562924,105.0,592.0,105.0,0,0,6.0,1964,64 758,2 250 000
"Skellefteåvägen 2, Malå, Malå",65.17280075920799,18.758214388767723,170.0,2099.0,None,1,0,6.0,1990,49 920,2 010 000
"Hovsmedsvägen 5, Vävland, Timrå",62.4827135332,17.2902889235,158.0,1080.0,100.0,0,0,6.0,1979,48 401,1 650 000
"Lilldalsvägen 52, Rönninge-Nytorp, Salems",59.20232753292345,17.73472247494721,160.0,1076.0,None,1,0,7.0,2022,None,6 400 000
"Vargvägen 1, Torpgärdan, Bodens",65.8148258237,21.7198632069,100.0,726.0,129.0,1,0,6.0,1965,43 069,3 600 000
"Sälgvägen 13, Vålberg, Karlstads",59.3915195867,13.1812283986,107.0,938.0,40.0,1,0,5.0,1969,49 402,665 000
"Smedsbyvägen 494, Smedsbyn, Luleå",65.79142959177194,22.079789123990572,69.0,2594.0,32.0,0,0,4.0,1971,40 539,1 550 000
"Fräkenvägen 12, Sturefors, Linköpings",58.33028025900272,15.723302364349365,110.0,869.0,70.0,0,0,5.0,1960,39 365,3 700 000
"Allévägen 44, Ekerö Sommarstad, Ekerö",59.2769653714,17.739780018,192.0,1360.0,100.0,0,0,10.0,1987 - 2001,62 530,9 000 000
"Smörblomstigen 4, Ekhagen, Jönköpings",57.778670622830674,14.232868410640197,99.0,602.0,94.0,1,0,5.0,1964,31 730,3 130 000
"Gårdsvägen 7, Vislanda, Alvesta",56.7873008824242,14.458182705297608,100.0,900.0,58.0,0,0,4.0,1981,26 646,1 972 000
"Geijersgatan 62, Luthagen, Uppsala",59.8585649019014,17.609359970617138,214.0,632.0,96.0,1,0,9.0,1929,37 800,8 700 000
"Linneberg Högaholm, Åseda, Uppvidinge",57.142852843906766,15.293005936335767,115.0,8000.0,20.0,0,0,5.0,1909,28 196,1 500 000
"Näs Skogsholm 1, Moheda, Alvesta",57.06250255928641,14.598639949621102,63.0,5780.0,28.0,1,0,4.0,1909,36 025,1 700 000
"Ågårdsvägen 43, Gonäs/Halvars, Ludvika",60.148448845070526,15.11961262243008,94.0,4608.0,None,0,0,3.0,2006,44 410,6 000 000
"Lindbergs lycka 11, Vallda, Kungsbacka",57.4701668243,11.9780205667,180.0,1675.0,40.0,0,0,7.0,1967,57 210,4 600 000
"Tallvägen 4, Storebro, Vimmerby",57.5868054683,15.8301631206,162.0,1073.0,18.0,0,0,6.0,1970,22 200,1 600 000
"Österåker Berga 6, Österåker, Vingåkers",59.1217753982,15.973177808,128.0,5609.0,5.0,1,0,6.0,1977,26 500,2 850 000
"Örbacka 420, Väne-Ryr, Vänersborgs",58.33325999678618,12.132106579851893,80.0,1136.0,8.0,1,1,4.0,1969,31 800,1 225 000
"Forstjärnsvägen 6, Deje, Forshaga",59.60514629521495,13.45943181185439,90.0,1460.0,90.0,1,0,5.0,1962,31 895,920 000
"Stiernhööksvägen 4, Kyrkbacken, Falu",60.61817306906689,15.634102692476716,194.0,1214.0,134.0,0,0,7.0,1950,61 901,8 325 000
"Lundgrens väg 8 & 10, None, Bollnäs",61.2669416872,16.6570393902,78.0,25986.0,16.0,0,0,4.0,1918,51 153,1 550 000
"Siriusvägen 9, Lombolo, Kiruna",67.83914154906807,20.289283017636432,192.0,536.0,36.0,0,0,7.0,1978,50 800,2 605 000
"Uttervägen 13, Centrala Handen, Haninge",59.17389165799365,18.148195334979988,109.0,984.0,60.0,1,1,4.0,1955,42 990,4 663 000
"Fredsgatan 19, Södermalm, Västerviks",57.750656864582844,16.637425795609655,94.0,587.0,94.0,1,0,5.0,1948,42 866,1 860 000
"Timotejvägen 3, Lilla Edet, Lilla Edets",58.12944242433705,12.109196526310917,116.0,662.0,None,0,0,5.0,1971,48 178,1 550 000
"Bäckmans väg 39, Stenungsund, Stenungsunds",58.046068366897735,11.818863189874058,232.0,2293.0,None,0,0,6.0,1999,66 390,11 275 000
"Selet 1, Selet, Luleå",65.65727062874527,21.661490415465234,135.0,3160.0,110.0,0,0,4.0,1909,37 981,2 700 000
"Jägaregatan 27, Vingåker, Vingåkers",59.028798688016735,15.8701522033908,97.0,1224.0,121.0,0,0,4.0,1972,36 432,1 695 000
"Fällbäcken 74, Skellefteå, Skellefteå",64.788448,21.0696842,97.0,1655.0,50.0,0,0,3.0,2015,46 041,5 300 000
"Kesebol 15, Kesebol, Bollebygds",57.68081102042299,12.550450841919774,120.0,1849.0,80.0,1,1,6.0,1969,34 370,3 600 000
"Trekantsvägen 4, Granlunda, Trelleborgs",55.38566,13.166377,78.0,434.0,72.0,0,0,3.0,1954,41 520,3 625 000
"Sättravägen 20, Munkfors, Munkfors",59.8371398536,13.5546966666,95.0,2175.0,31.0,1,0,4.0,1938,43 874,950 000
"Häckgränd 3, Tungelsta, Haninge",59.1103468094,18.0379576566,143.0,256.0,False,1,0,5.0,1970,62 217,3 800 000
"Storforsvägen 8, Storfors, Piteå",65.30947185644374,21.394316120209616,166.0,978.0,17.0,0,0,6.0,1936,40 000,3 500 000
"Gökstigen 19, Norra Skogen, Karlsborgs",58.54359236996349,14.48748683840383,127.0,715.0,127.0,1,0,5.0,1969,55 426,1 300 000
"Granliden 11A, Brämhult, Borås",57.7349125527,13.0102520983,147.0,1046.0,93.0,0,0,7.0,1947,66 939,4 500 000
"Slånbacken 6B, Tyresö Strand, Tyresö",59.257193646423076,18.267204202190076,206.0,1837.0,None,0,0,7.0,2015,39 923,11 600 000
"Fasanvägen 10, Bergsviken, Piteå",65.30110970147565,21.411382732323155,97.0,1149.0,41.0,0,0,5.0,1972,43 745,2 500 000
"Trätäppvägen 53, Mockfjärd, Gagnefs",60.50313258475084,14.950153449319982,117.0,830.0,None,1,1,4.0,1976,40 977,1 150 000
"Stockbergsvägen 13, Älvsjö - Långsjö, Stockholms",59.26972703384127,17.98401300628478,158.0,664.0,34.0,1,0,5.0,1988,36 655,11 250 000
"Backvägen 7, Skutskär, Älvkarleby",60.643654832534764,17.374291994879343,143.0,1688.0,143.0,1,0,5.0,1960,15 803,1 900 000
"Hantverksgatan 10, Mariannelund, Eksjö",57.61453762521014,15.570410201032665,90.0,1698.0,29.0,0,0,4.0,1910,39 257,740 000
"Turbinvägen 17, Handen, Haninge",59.181364287249764,18.141884153534768,128.0,1774.0,90.0,0,0,8.0,1965,50 550,7 000 000
"Blåbärsstigen 22, Träsket, Jokkmokks",66.60353261443002,19.806220435937323,120.0,980.0,14.0,1,0,4.0,1980,40 356,1 890 000
"Länsövägen 11, Östhammar, Östhammars",60.22838571396456,18.457609574561413,55.0,2190.0,12.0,1,0,3.0,1964,17 001,1 300 000
"Örnvägen 11, None, Örnsköldsviks",63.62428215563575,18.692204341593726,103.0,1280.0,103.0,0,0,5.0,1966,19 691,230 000
"Björndalsvägen 34, Björndalen, Trollhättans",58.30333146181618,12.275166798188945,139.0,866.0,None,1,0,5.0,1990,48 200,4 310 000
"Vallhamravägen 26, Sävedalen, Partille",57.72431168701554,12.082174943322395,69.0,726.0,65.0,1,1,3.0,1946,41 703,5 100 000
"Tranvägen 13, Säter, Säters",60.338571134827724,15.75104199490817,121.0,878.0,45.0,0,0,4.0,1982,25 432,1 450 000
"Stationsvägen 21, Deje, Forshaga",59.6016154722025,13.471296706630646,142.0,1930.0,None,1,0,5.0,1900,43 496,1 350 000
"Färgerivägen 8, Mölnlycke, Härryda",57.6482,12.1491976,150.0,377.0,21.0,0,0,5.0,2009,44 360,6 700 000
"Gamla vägen 36, None, Ånge",62.49407,15.4739084,114.0,1403.0,9.0,0,0,4.0,1910,37 600,250 000
"Ådalsvägen 30, Tormestorp, Hässleholms",56.1081238,13.7465534,112.0,2424.0,49.0,0,0,5.0,1959,29 471,2 000 000
"Mimerstigen 8, Skogsbo, Avesta",60.16043,16.1749249,101.0,871.0,67.0,0,0,4.0,1956,45 218,1 600 000
"Bruksgatan 4, None, Mörbylånga",56.5263,16.3897285,114.0,1105.0,73.0,0,0,4.0,1963,47 159,1 350 000
"Ljustervägen 8, Snöstorp / Kammerslyckan, Halmstads",56.6670755061375,12.9178903132612,128.0,856.0,18.0,0,0,4.0,1976,42 376,3 250 000
"Knartorp 1, Knartorp, Oskarshamns",57.3198434636148,16.3367373700925,82.0,1290.0,None,0,0,3.0,1983,21 000,590 000
"Tallgatan 22, Bodafors, Nässjö",57.50065,14.703002,108.0,816.0,108.0,0,0,4.0,1973,39 813,900 000
"Bondgryttjen 124, None, Sundsvalls",62.23609,16.8734112,39.0,2081.0,None,0,0,None,1985,None,500 000
"Getbo 3, SMEDJEBACKEN Getbo, Smedjebackens",60.1767044,15.45295,102.0,2622.0,36.0,0,0,4.0,1909,5 242,665 000
"Alvägen 3, Burhagen, Säters",60.3487549,15.7275333,96.0,951.0,24.0,0,0,4.0,1964,49 760,1 175 000
"Mårdvägen 3, Sunne, Sunne",59.8425,13.1575909,103.0,810.0,121.0,0,0,5.0,1969,53 723,1 575 000
"Skredsviks Bro 120, Skredsviks, Uddevalla",58.3772469,11.68662,101.0,2640.0,20.0,0,0,5.0,1918,19 800,3 100 000
"Lilla Byvägen 20, Styrsö, Göteborgs",57.61425,11.7819023,139.0,1916.0,None,0,0,6.0,1909,45 642,5 390 000
"Hässjö 404, Söråker, Timrå",62.55181,17.5244236,320.0,4955.0,100.0,0,0,9.0,1900,62 000,2 700 000
"Gärdstuguvägen 8, Landsnora, Sollentuna",59.44075,17.9625759,144.0,688.0,28.0,0,0,5.0,1936,22 171,10 150 000
"Fågelsångsvägen 13, Södra Sandby, Lunds",55.71547,13.343832,220.0,1090.0,117.0,0,0,6.0,1958,69 359,4 687 500
"Ladviksgatan 17, Norra Ormesta, Örebro",59.2639465,15.2740746,190.0,740.0,None,0,0,7.0,2022,39 000,7 150 000
"Västra Bäckvägen 3, Vallda, Kungsbacka",57.4322853,11.9365387,140.0,1731.0,121.0,0,0,6.0,2019,60 500,4 700 000
"Våeryd 15, Våeryd, Jönköpings",57.65723,14.2744789,122.0,10114.0,None,0,0,5.0,2012,33 101,3 750 000
"Rinnerosgatan 42, Ludvigsdal, Västerviks",57.7445831,16.6451244,108.0,900.0,100.0,0,0,3.0,1960,47 004,1 735 000
"Notstigen 8, Vattentornet, Ljungby",56.8384576383119,13.9271869244934,161.0,977.0,109.0,0,0,None,1964,52 640,2 405 000
"Husmansvägen 15, Dalby, Lunds",55.67447,13.3487511,116.0,773.0,137.0,0,0,4.0,1973,35 663,4 325 000
"Amerikavägen 32, Mysingsö, Oskarshamns",57.243868234647,16.5001463876292,122.0,995.0,47.0,1,0,4.0,1989,44 600,3 450 000
"Wadköpingsgatan 96, Hisings backa, Göteborgs",57.747143979923,11.9652206746167,163.0,898.4,84.0,0,0,6.0,1923,45 163,5 675 000
"Eiras väg 1, Irsta, Västerås",59.60673,16.68672,154.0,768.0,18.0,0,0,7.0,1977,49 660,4 650 000
"Knappåsgården, Knappåsen, Hagfors",60.2065865399793,13.251663852896,130.0,5160.0,65.0,0,0,8.0,1946,None,585 000
"Funkabovägen 35, Berga, Kalmar",56.68841,16.350462,125.0,1128.0,63.0,0,0,5.0,1935,38 000,4 240 000
"Berberisvägen 7, Kyrkoköpinge, Trelleborgs",55.37916,13.1816006,165.0,407.0,35.0,0,0,5.0,1974,27 620,3 300 000
"Stanstorp Björkstigen 9, Stanstorp, Höörs",55.90596,13.5061131,165.0,4220.0,48.0,0,0,8.0,1954,38 288,1 900 000
"Karlslund 303, Karlslund, Örebro",59.2744446,15.1275806,240.0,5286.0,24.0,0,0,8.0,1910,49 830,9 200 000
"Eklundavägen 4, Vårdsätra, Uppsala",59.7944832,17.62227,266.0,1720.0,31.0,0,0,7.0,1974,71 701,7 450 000
"Hältorp 130, Ytterby, Kungälvs",57.85255,11.8772173,115.0,1372.0,115.0,0,0,7.0,1967,36 252,4 050 000
"Lärlingsgatan 5, Huskvarna, Jönköpings",57.78304,14.2682171,158.0,550.0,64.0,0,0,7.0,1964,41 024,4 550 000
"Vidholmsbackarna 57, Hässelby Södra Villastad, Stockholms",59.3771210668853,17.8033322741434,161.0,687.0,48.0,0,0,5.0,1966,27 297,6 050 000
"Uttervägen 14, Märsta, Sigtuna",59.6382751,17.8530331,185.0,602.0,None,0,0,7.0,1969,47 799,5 100 000
"Torsvägen 9, Sävedalen, Partille",57.7266,12.0750523,104.0,844.0,54.0,0,0,5.0,1937,28 335,5 800 000
"Götavägen 31A, Töjnan, Sollentuna",59.4214973,17.9304371,168.0,703.0,63.0,0,0,8.0,1971,54 300,8 300 000
"Solvägen 5A, Färjestaden, Mörbylånga",56.65289,16.4763489,160.0,1125.0,117.0,0,0,6.0,1923,50 222,3 850 000
"Kraftvägen 3, Tillberga, Västerås",59.6839867,16.617897,98.0,800.0,7.0,0,0,4.0,1965,33 900,2 080 000
"Otto Lindblads väg 8, Professorsstaden, Lunds",55.70369,13.2102365,174.0,956.0,102.0,0,0,6.0,1937,72 600,14 900 000
"Skiljegatan 6, Fagervik, Timrå",62.503376,17.408596,138.0,1082.0,74.0,0,0,4.0,1927,33 412,1 475 000
"Mårdvägen 5, Sunne, Sunne",59.84256,13.1572161,103.0,837.0,103.0,0,0,6.0,1969,49 734,2 430 000
"Backvägen 11, Runby, Upplands Väsby",59.52192,17.8909187,233.0,1824.0,47.0,0,0,6.0,1970,93 474,7 600 000
"Motionsvägen 5, Torslanda - Björlanda, Göteborgs",57.7713051,11.8498268,179.0,1696.0,None,0,0,6.0,2000,35 177,7 900 000
"Wallius väg 32, Gustavsberg Östra Ekedal, Värmdö",59.3292847,18.37463,127.0,193.0,4.0,0,0,4.0,1991,32 452,4 995 000
"Hagmarksvägen 20, Djurängen, Kalmar",56.6866074,16.3291569,118.0,852.0,65.0,0,0,7.0,1967,31 745,3 200 000
"Sveas väg 40, Kallfors, Södertälje",59.1136055,17.5710678,180.0,1640.0,None,0,0,6.0,2008,30 222,7 750 000
"Planteringsgatan 1, None, Åstorps",56.1373749,12.9403248,101.0,768.0,60.0,0,0,5.0,1945,42 742,2 300 000
"Gjutebrunnsvägen 10, Askim, Göteborgs",57.63543,11.9214506,120.0,1357.7,120.0,0,0,6.0,1997,33 200,7 400 000
